{	78	116	1	}
{	155	116	1	}
{	79	116	1	}
{	80	116	1	}
{	81	116	1	}
{	82	116	1	}
{	83	116	1	}
{	84	116	1	}
{	85	116	1	}
{	86	116	1	}
{	157	116	1	}
{	87	116	1	}
{	106	116	2	}
{	107	116	3	}
{	108	116	2	}
{	109	116	1	}
{	110	116	2	}
{	111	116	2	}
{	112	116	3	}
{	113	116	4	}
{	114	116	1	}
{	115	116	1	}
{	93	151	12	}
{	92	151	20	}
{	91	151	20	}
{	90	151	22	}
{	89	151	4	}
{	88	151	17	}
{	1	151	3	}
{	2	151	4	}
{	3	151	6	}
{	4	151	2	}
{	5	151	2	}
{	6	151	2	}
{	7	151	2	}
{	8	151	20	}
{	9	151	11	}
{	10	151	8	}
{	11	151	5	}
{	63	64	2	}
{	93	150	4	}
{	92	150	22	}
{	91	150	10	}
{	90	150	6	}
{	89	150	9	}
{	88	150	17	}
{	1	150	8	}
{	2	150	7	}
{	3	150	1	}
{	4	150	4	}
{	5	150	4	}
{	6	150	4	}
{	7	150	4	}
{	8	150	19	}
{	9	150	6	}
{	10	150	11	}
{	11	150	10	}
{	63	65	5	}
{	64	65	8	}
{	93	149	8	}
{	92	149	22	}
{	91	149	16	}
{	90	149	18	}
{	89	149	9	}
{	88	149	20	}
{	1	149	12	}
{	40	149	6	}
{	41	149	7	}
{	42	149	13	}
{	43	149	14	}
{	44	149	22	}
{	45	149	12	}
{	46	149	25	}
{	47	149	24	}
{	48	149	11	}
{	49	149	10	}
{	50	149	17	}
{	51	149	17	}
{	52	149	8	}
{	53	149	7	}
{	54	149	6	}
{	2	149	7	}
{	3	149	6	}
{	4	149	4	}
{	5	149	4	}
{	6	149	4	}
{	7	149	4	}
{	8	149	22	}
{	9	149	10	}
{	10	149	15	}
{	11	149	12	}
{	63	66	1	}
{	64	66	1	}
{	65	66	1	}
{	92	148	13	}
{	91	148	1	}
{	88	148	5	}
{	1	148	1	}
{	42	148	1	}
{	44	148	2	}
{	47	148	7	}
{	48	148	3	}
{	51	148	1	}
{	8	148	8	}
{	10	148	2	}
{	11	148	1	}
{	63	67	16	}
{	64	67	1	}
{	65	67	32	}
{	66	67	1	}
{	93	147	11	}
{	25	147	12	}
{	26	147	8	}
{	27	147	14	}
{	28	147	1	}
{	29	147	20	}
{	1	147	5	}
{	43	147	6	}
{	44	147	15	}
{	45	147	3	}
{	46	147	22	}
{	47	147	18	}
{	48	147	2	}
{	49	147	2	}
{	50	147	1	}
{	51	147	7	}
{	53	147	5	}
{	2	147	7	}
{	3	147	10	}
{	4	147	7	}
{	5	147	7	}
{	6	147	7	}
{	7	147	7	}
{	8	147	18	}
{	9	147	9	}
{	10	147	21	}
{	11	147	5	}
{	63	145	53	}
{	64	145	22	}
{	65	145	59	}
{	66	145	25	}
{	67	145	29	}
{	93	145	26	}
{	92	145	38	}
{	91	145	33	}
{	90	145	28	}
{	89	145	26	}
{	88	145	42	}
{	1	145	36	}
{	40	145	20	}
{	41	145	23	}
{	42	145	27	}
{	43	145	28	}
{	44	145	47	}
{	45	145	33	}
{	46	145	41	}
{	47	145	47	}
{	48	145	38	}
{	49	145	32	}
{	50	145	29	}
{	51	145	32	}
{	52	145	20	}
{	53	145	19	}
{	54	145	23	}
{	2	145	35	}
{	3	145	31	}
{	4	145	31	}
{	5	145	31	}
{	6	145	31	}
{	7	145	31	}
{	8	145	41	}
{	9	145	45	}
{	10	145	33	}
{	11	145	33	}
{	63	12	6	}
{	64	12	6	}
{	65	12	7	}
{	66	12	4	}
{	67	12	8	}
{	69	12	23	}
{	93	106	1	}
{	92	106	19	}
{	91	106	7	}
{	90	106	2	}
{	89	106	6	}
{	88	106	14	}
{	1	12	5	}
{	40	106	3	}
{	41	106	4	}
{	42	106	7	}
{	43	106	6	}
{	44	106	13	}
{	45	106	6	}
{	46	106	11	}
{	47	106	13	}
{	48	106	8	}
{	49	106	4	}
{	50	106	6	}
{	51	106	7	}
{	52	106	3	}
{	53	106	3	}
{	54	106	4	}
{	2	12	6	}
{	3	12	2	}
{	4	12	1	}
{	5	12	1	}
{	6	12	1	}
{	7	12	1	}
{	8	12	13	}
{	9	12	4	}
{	10	12	10	}
{	11	12	6	}
{	63	13	1	}
{	64	13	2	}
{	65	13	1	}
{	66	13	1	}
{	67	13	1	}
{	69	13	9	}
{	12	13	8	}
{	93	13	1	}
{	92	105	17	}
{	91	105	4	}
{	90	105	1	}
{	89	105	3	}
{	88	105	8	}
{	1	13	2	}
{	2	13	1	}
{	3	13	1	}
{	4	13	1	}
{	5	13	1	}
{	6	13	1	}
{	7	13	1	}
{	8	13	11	}
{	9	13	1	}
{	10	13	5	}
{	11	13	4	}
{	63	14	1	}
{	64	14	1	}
{	65	14	1	}
{	66	14	1	}
{	67	14	4	}
{	69	14	7	}
{	12	14	6	}
{	13	14	1	}
{	93	104	1	}
{	92	104	15	}
{	91	104	2	}
{	90	104	1	}
{	89	104	2	}
{	88	104	6	}
{	1	14	1	}
{	2	14	1	}
{	3	14	1	}
{	4	14	1	}
{	5	14	1	}
{	6	14	1	}
{	7	14	1	}
{	8	14	9	}
{	9	14	1	}
{	10	14	3	}
{	11	14	3	}
{	63	15	1	}
{	64	15	1	}
{	65	15	1	}
{	66	15	1	}
{	67	15	3	}
{	69	15	8	}
{	12	15	6	}
{	13	15	1	}
{	14	15	1	}
{	93	103	1	}
{	92	103	15	}
{	91	103	3	}
{	90	103	1	}
{	89	103	2	}
{	88	103	7	}
{	1	15	1	}
{	2	15	1	}
{	3	15	1	}
{	4	15	1	}
{	5	15	1	}
{	6	15	1	}
{	7	15	1	}
{	8	15	10	}
{	9	15	1	}
{	10	15	4	}
{	11	15	3	}
{	63	16	5	}
{	64	16	1	}
{	65	16	3	}
{	66	16	1	}
{	67	16	6	}
{	69	16	15	}
{	12	16	13	}
{	13	16	2	}
{	14	16	4	}
{	15	16	1	}
{	93	102	3	}
{	92	102	16	}
{	91	102	6	}
{	90	102	6	}
{	89	102	3	}
{	88	102	13	}
{	1	16	1	}
{	2	16	1	}
{	3	16	3	}
{	4	16	1	}
{	5	16	1	}
{	6	16	1	}
{	7	16	1	}
{	8	16	17	}
{	9	16	2	}
{	10	16	4	}
{	11	16	4	}
{	63	17	4	}
{	64	17	3	}
{	65	17	2	}
{	66	17	2	}
{	67	17	2	}
{	69	17	18	}
{	12	17	12	}
{	13	17	3	}
{	14	17	3	}
{	15	17	2	}
{	16	17	1	}
{	93	101	1	}
{	92	101	18	}
{	91	101	6	}
{	90	101	1	}
{	89	101	5	}
{	88	101	11	}
{	1	17	5	}
{	2	17	3	}
{	3	17	1	}
{	4	17	1	}
{	5	17	1	}
{	6	17	1	}
{	7	17	1	}
{	8	17	15	}
{	9	17	3	}
{	10	17	6	}
{	11	17	5	}
{	63	18	6	}
{	64	18	3	}
{	65	18	6	}
{	66	18	2	}
{	67	18	6	}
{	69	18	25	}
{	12	18	12	}
{	13	18	3	}
{	14	18	7	}
{	15	18	2	}
{	16	18	6	}
{	17	18	6	}
{	93	100	1	}
{	92	100	18	}
{	91	100	6	}
{	90	100	1	}
{	89	100	5	}
{	88	100	10	}
{	1	18	4	}
{	2	18	3	}
{	3	18	3	}
{	4	18	1	}
{	5	18	1	}
{	6	18	1	}
{	7	18	1	}
{	8	18	14	}
{	9	18	2	}
{	10	18	8	}
{	11	18	8	}
{	63	19	4	}
{	64	19	1	}
{	65	19	3	}
{	66	19	1	}
{	67	19	6	}
{	69	19	13	}
{	12	19	6	}
{	13	19	1	}
{	14	19	3	}
{	15	19	1	}
{	16	19	3	}
{	17	19	4	}
{	18	19	1	}
{	24	19	1	}
{	25	19	14	}
{	26	19	2	}
{	27	19	1	}
{	28	19	1	}
{	29	19	5	}
{	1	19	1	}
{	2	19	1	}
{	3	19	1	}
{	4	19	1	}
{	5	19	1	}
{	6	19	1	}
{	7	19	1	}
{	8	19	8	}
{	9	19	1	}
{	10	19	2	}
{	11	19	2	}
{	63	20	1	}
{	64	20	1	}
{	65	20	1	}
{	66	20	1	}
{	67	20	6	}
{	69	20	22	}
{	12	20	8	}
{	13	20	1	}
{	14	20	1	}
{	15	20	1	}
{	16	20	3	}
{	17	20	3	}
{	18	20	7	}
{	19	20	1	}
{	93	98	1	}
{	92	98	16	}
{	91	98	4	}
{	90	98	1	}
{	89	98	3	}
{	88	98	7	}
{	1	20	2	}
{	2	20	1	}
{	3	20	2	}
{	4	20	1	}
{	5	20	1	}
{	6	20	1	}
{	7	20	1	}
{	8	20	12	}
{	9	20	2	}
{	10	20	4	}
{	11	20	3	}
{	63	21	4	}
{	64	21	1	}
{	65	21	1	}
{	66	21	1	}
{	67	21	6	}
{	69	21	17	}
{	12	21	4	}
{	13	21	1	}
{	14	21	1	}
{	15	21	1	}
{	16	21	4	}
{	17	21	1	}
{	18	21	3	}
{	19	21	1	}
{	20	21	1	}
{	93	97	1	}
{	92	97	13	}
{	91	97	1	}
{	90	97	1	}
{	89	97	1	}
{	88	97	6	}
{	1	21	3	}
{	2	21	1	}
{	3	21	1	}
{	4	21	2	}
{	5	21	2	}
{	6	21	2	}
{	7	21	2	}
{	8	21	8	}
{	9	21	1	}
{	10	21	2	}
{	11	21	1	}
{	63	22	4	}
{	64	22	1	}
{	65	22	2	}
{	66	22	1	}
{	67	22	13	}
{	69	22	31	}
{	12	22	15	}
{	13	22	1	}
{	14	22	8	}
{	15	22	2	}
{	16	22	6	}
{	17	22	7	}
{	18	22	2	}
{	19	22	1	}
{	20	22	1	}
{	21	22	1	}
{	24	22	2	}
{	25	22	15	}
{	26	22	4	}
{	27	22	1	}
{	28	22	2	}
{	29	22	13	}
{	1	22	3	}
{	2	22	1	}
{	3	22	2	}
{	4	22	2	}
{	5	22	2	}
{	6	22	2	}
{	7	22	2	}
{	8	22	13	}
{	9	22	4	}
{	10	22	3	}
{	11	22	2	}
{	63	23	2	}
{	64	23	1	}
{	65	23	1	}
{	66	23	1	}
{	67	23	6	}
{	69	23	15	}
{	12	23	6	}
{	13	23	1	}
{	14	23	3	}
{	15	23	1	}
{	16	23	2	}
{	17	23	1	}
{	18	23	1	}
{	19	23	1	}
{	20	23	1	}
{	21	23	1	}
{	22	23	1	}
{	24	23	1	}
{	25	23	15	}
{	26	23	3	}
{	27	23	1	}
{	28	23	2	}
{	29	23	7	}
{	1	23	2	}
{	2	23	1	}
{	3	23	3	}
{	4	23	1	}
{	5	23	1	}
{	6	23	1	}
{	7	23	1	}
{	8	23	13	}
{	9	23	2	}
{	10	23	4	}
{	11	23	3	}
{	24	25	1	}
{	24	26	1	}
{	25	26	16	}
{	24	27	1	}
{	25	27	16	}
{	26	27	4	}
{	24	28	1	}
{	25	28	16	}
{	26	28	4	}
{	27	28	1	}
{	24	29	2	}
{	25	29	17	}
{	26	29	6	}
{	27	29	10	}
{	28	29	4	}
{	63	265	13	}
{	64	265	9	}
{	13	265	9	}
{	14	265	9	}
{	15	265	8	}
{	16	265	7	}
{	17	265	9	}
{	18	265	8	}
{	19	265	9	}
{	20	265	10	}
{	21	265	10	}
{	22	265	8	}
{	23	265	9	}
{	24	265	6	}
{	25	265	24	}
{	26	265	14	}
{	27	265	15	}
{	28	265	11	}
{	29	265	18	}
{	40	265	3	}
{	41	265	3	}
{	42	265	4	}
{	43	265	4	}
{	44	265	4	}
{	45	265	4	}
{	46	265	4	}
{	47	265	4	}
{	48	265	4	}
{	49	265	4	}
{	50	265	4	}
{	51	265	4	}
{	52	265	3	}
{	53	265	4	}
{	54	265	3	}
{	2	265	4	}
{	3	265	4	}
{	4	265	4	}
{	5	265	4	}
{	6	265	4	}
{	7	265	4	}
{	8	265	4	}
{	9	265	4	}
{	10	265	4	}
{	11	265	4	}
{	63	266	3	}
{	64	266	7	}
{	13	266	6	}
{	14	266	7	}
{	15	266	5	}
{	16	266	5	}
{	17	266	6	}
{	18	266	7	}
{	19	266	5	}
{	20	266	8	}
{	21	266	10	}
{	22	266	9	}
{	23	266	7	}
{	24	266	4	}
{	25	266	22	}
{	26	266	9	}
{	27	266	9	}
{	28	266	9	}
{	29	266	16	}
{	265	266	6	}
{	40	266	3	}
{	41	266	3	}
{	42	266	3	}
{	43	266	3	}
{	44	266	3	}
{	45	266	3	}
{	46	266	3	}
{	47	266	3	}
{	48	266	3	}
{	49	266	3	}
{	50	266	3	}
{	51	266	3	}
{	52	266	3	}
{	53	266	3	}
{	54	266	3	}
{	2	266	3	}
{	3	266	3	}
{	4	266	3	}
{	5	266	3	}
{	6	266	3	}
{	7	266	3	}
{	8	266	3	}
{	9	266	3	}
{	10	266	3	}
{	11	266	3	}
{	1	40	2	}
{	1	41	2	}
{	40	41	1	}
{	1	42	3	}
{	40	42	1	}
{	41	42	1	}
{	1	43	10	}
{	40	43	1	}
{	41	43	2	}
{	42	43	5	}
{	1	44	11	}
{	40	44	1	}
{	41	44	1	}
{	42	44	5	}
{	43	44	2	}
{	1	45	12	}
{	40	45	5	}
{	41	45	11	}
{	42	45	13	}
{	43	45	8	}
{	44	45	13	}
{	45	45	7	}
{	1	46	17	}
{	40	46	2	}
{	41	46	2	}
{	42	46	6	}
{	43	46	7	}
{	44	46	5	}
{	45	46	2	}
{	1	47	5	}
{	40	47	1	}
{	41	47	1	}
{	42	47	4	}
{	43	47	2	}
{	44	47	9	}
{	45	47	1	}
{	46	47	3	}
{	1	48	3	}
{	40	48	1	}
{	41	48	1	}
{	42	48	4	}
{	43	48	4	}
{	44	48	5	}
{	45	48	3	}
{	46	48	3	}
{	47	48	8	}
{	1	49	9	}
{	40	49	2	}
{	41	49	3	}
{	42	49	6	}
{	43	49	5	}
{	44	49	7	}
{	45	49	5	}
{	46	49	7	}
{	47	49	10	}
{	48	49	7	}
{	1	50	2	}
{	40	50	1	}
{	41	50	1	}
{	42	50	4	}
{	43	50	3	}
{	44	50	5	}
{	45	50	2	}
{	46	50	4	}
{	47	50	8	}
{	48	50	5	}
{	49	50	2	}
{	1	51	16	}
{	40	51	4	}
{	41	51	2	}
{	42	51	6	}
{	43	51	6	}
{	44	51	11	}
{	45	51	7	}
{	46	51	10	}
{	47	51	10	}
{	48	51	6	}
{	49	51	3	}
{	50	51	5	}
{	1	52	1	}
{	40	52	1	}
{	41	52	1	}
{	42	52	3	}
{	43	52	3	}
{	44	52	5	}
{	45	52	3	}
{	46	52	2	}
{	47	52	8	}
{	48	52	4	}
{	49	52	1	}
{	50	52	2	}
{	51	52	3	}
{	1	53	2	}
{	40	53	1	}
{	41	53	1	}
{	42	53	5	}
{	43	53	4	}
{	44	53	6	}
{	45	53	3	}
{	46	53	5	}
{	47	53	10	}
{	48	53	5	}
{	49	53	2	}
{	50	53	4	}
{	51	53	4	}
{	52	53	1	}
{	1	54	1	}
{	40	54	1	}
{	41	54	1	}
{	42	54	4	}
{	43	54	3	}
{	44	54	7	}
{	45	54	2	}
{	46	54	5	}
{	47	54	8	}
{	48	54	5	}
{	49	54	1	}
{	50	54	3	}
{	51	54	4	}
{	52	54	1	}
{	53	54	1	}
{	65	55	2	}
{	66	55	1	}
{	67	55	1	}
{	69	55	8	}
{	12	55	6	}
{	1	55	1	}
{	40	55	1	}
{	41	55	1	}
{	42	55	3	}
{	43	55	2	}
{	44	55	4	}
{	45	55	1	}
{	46	55	2	}
{	47	55	7	}
{	48	55	4	}
{	49	55	1	}
{	50	55	2	}
{	51	55	5	}
{	52	55	1	}
{	53	55	1	}
{	54	55	1	}
{	65	56	3	}
{	66	56	1	}
{	67	56	5	}
{	69	56	12	}
{	12	56	9	}
{	1	56	1	}
{	40	56	1	}
{	41	56	1	}
{	42	56	2	}
{	43	56	1	}
{	44	56	4	}
{	45	56	1	}
{	46	56	1	}
{	47	56	7	}
{	48	56	3	}
{	49	56	1	}
{	50	56	1	}
{	51	56	2	}
{	52	56	1	}
{	53	56	1	}
{	54	56	1	}
{	55	56	1	}
{	65	57	4	}
{	66	57	1	}
{	67	57	5	}
{	69	57	19	}
{	12	57	11	}
{	1	57	3	}
{	40	57	2	}
{	41	57	2	}
{	42	57	6	}
{	43	57	4	}
{	44	57	7	}
{	45	57	4	}
{	46	57	4	}
{	47	57	11	}
{	48	57	6	}
{	49	57	3	}
{	50	57	4	}
{	51	57	5	}
{	52	57	2	}
{	53	57	2	}
{	54	57	3	}
{	55	57	3	}
{	56	57	4	}
{	65	58	9	}
{	66	58	3	}
{	67	58	8	}
{	69	58	27	}
{	12	58	18	}
{	1	58	6	}
{	40	58	4	}
{	41	58	4	}
{	42	58	8	}
{	43	58	6	}
{	44	58	10	}
{	45	58	8	}
{	46	58	8	}
{	47	58	14	}
{	48	58	8	}
{	49	58	6	}
{	50	58	6	}
{	51	58	11	}
{	52	58	4	}
{	53	58	4	}
{	54	58	4	}
{	55	58	7	}
{	56	58	7	}
{	57	58	4	}
{	65	59	9	}
{	66	59	1	}
{	67	59	13	}
{	69	59	27	}
{	12	59	14	}
{	1	59	4	}
{	40	59	2	}
{	41	59	2	}
{	42	59	6	}
{	43	59	5	}
{	44	59	8	}
{	45	59	4	}
{	46	59	10	}
{	47	59	16	}
{	48	59	6	}
{	49	59	3	}
{	50	59	5	}
{	51	59	5	}
{	52	59	2	}
{	53	59	2	}
{	54	59	3	}
{	55	59	3	}
{	56	59	7	}
{	57	59	2	}
{	58	59	6	}
{	65	60	6	}
{	66	60	5	}
{	67	60	1	}
{	69	60	18	}
{	12	60	16	}
{	1	60	9	}
{	40	60	5	}
{	41	60	6	}
{	42	60	9	}
{	43	60	8	}
{	44	60	10	}
{	45	60	7	}
{	46	60	11	}
{	47	60	16	}
{	48	60	10	}
{	49	60	6	}
{	50	60	8	}
{	51	60	9	}
{	52	60	5	}
{	53	60	5	}
{	54	60	5	}
{	55	60	6	}
{	56	60	7	}
{	57	60	6	}
{	58	60	7	}
{	59	60	6	}
{	65	162	26	}
{	66	162	12	}
{	67	162	14	}
{	69	162	37	}
{	12	162	22	}
{	1	162	16	}
{	40	162	12	}
{	41	162	14	}
{	42	162	16	}
{	43	162	15	}
{	44	162	17	}
{	45	162	16	}
{	46	162	22	}
{	47	162	27	}
{	48	162	20	}
{	49	162	16	}
{	50	162	16	}
{	51	162	16	}
{	52	162	12	}
{	53	162	12	}
{	54	162	14	}
{	55	162	17	}
{	56	162	21	}
{	57	162	13	}
{	58	162	15	}
{	59	162	16	}
{	60	162	13	}
{	1	2	2	}
{	1	3	2	}
{	2	3	2	}
{	1	4	2	}
{	2	4	1	}
{	3	4	1	}
{	1	5	4	}
{	2	5	3	}
{	3	5	4	}
{	4	5	1	}
{	1	6	20	}
{	2	6	7	}
{	3	6	7	}
{	4	6	3	}
{	5	6	3	}
{	1	7	7	}
{	2	7	4	}
{	3	7	11	}
{	4	7	4	}
{	5	7	4	}
{	6	7	4	}
{	1	8	2	}
{	2	8	2	}
{	3	8	1	}
{	4	8	4	}
{	5	8	4	}
{	6	8	4	}
{	7	8	4	}
{	1	9	7	}
{	2	9	1	}
{	3	9	8	}
{	4	9	6	}
{	5	9	6	}
{	6	9	6	}
{	7	9	6	}
{	8	9	10	}
{	1	10	2	}
{	2	10	1	}
{	3	10	2	}
{	4	10	3	}
{	5	10	3	}
{	6	10	3	}
{	7	10	3	}
{	8	10	13	}
{	9	10	2	}
{	1	11	3	}
{	2	11	4	}
{	3	11	10	}
{	4	11	4	}
{	5	11	4	}
{	6	11	4	}
{	7	11	4	}
{	8	11	12	}
{	9	11	2	}
{	10	11	6	}
{	63	30	4	}
{	64	30	1	}
{	65	30	1	}
{	66	30	1	}
{	67	30	4	}
{	69	30	8	}
{	12	30	9	}
{	13	30	1	}
{	14	30	1	}
{	15	30	1	}
{	16	30	3	}
{	17	30	4	}
{	18	30	3	}
{	19	30	3	}
{	20	30	1	}
{	21	30	2	}
{	22	30	2	}
{	23	30	3	}
{	1	30	2	}
{	2	30	1	}
{	3	30	1	}
{	4	30	1	}
{	5	30	1	}
{	6	30	1	}
{	7	30	1	}
{	8	30	9	}
{	9	30	1	}
{	10	30	3	}
{	11	30	2	}
{	63	152	1	}
{	64	152	1	}
{	65	152	2	}
{	66	152	1	}
{	67	152	1	}
{	69	152	12	}
{	12	152	10	}
{	13	152	1	}
{	14	152	1	}
{	15	152	1	}
{	16	152	1	}
{	17	152	1	}
{	18	152	2	}
{	19	152	1	}
{	20	152	1	}
{	21	152	2	}
{	22	152	9	}
{	23	152	1	}
{	1	152	1	}
{	2	152	1	}
{	3	152	1	}
{	4	152	1	}
{	5	152	1	}
{	6	152	1	}
{	7	152	1	}
{	8	152	10	}
{	9	152	1	}
{	10	152	4	}
{	11	152	2	}
{	30	152	5	}
{	63	31	1	}
{	64	31	1	}
{	65	31	1	}
{	66	31	1	}
{	67	31	1	}
{	69	31	9	}
{	12	31	7	}
{	13	31	1	}
{	14	31	1	}
{	15	31	1	}
{	16	31	1	}
{	17	31	1	}
{	18	31	1	}
{	19	31	1	}
{	20	31	1	}
{	21	31	1	}
{	22	31	1	}
{	23	31	1	}
{	1	31	1	}
{	2	31	1	}
{	3	31	1	}
{	4	31	1	}
{	5	31	1	}
{	6	31	1	}
{	7	31	1	}
{	8	31	9	}
{	9	31	1	}
{	10	31	3	}
{	11	31	2	}
{	30	31	4	}
{	152	31	1	}
{	63	32	1	}
{	64	32	1	}
{	65	32	1	}
{	66	32	1	}
{	67	32	1	}
{	69	32	9	}
{	12	32	6	}
{	13	32	1	}
{	14	32	1	}
{	15	32	1	}
{	16	32	1	}
{	17	32	1	}
{	18	32	1	}
{	19	32	1	}
{	20	32	1	}
{	21	32	1	}
{	22	32	1	}
{	23	32	1	}
{	1	32	1	}
{	2	32	1	}
{	3	32	1	}
{	4	32	1	}
{	5	32	1	}
{	6	32	1	}
{	7	32	1	}
{	8	32	10	}
{	9	32	1	}
{	10	32	4	}
{	11	32	2	}
{	30	32	4	}
{	152	32	1	}
{	31	32	2	}
{	63	33	1	}
{	64	33	1	}
{	65	33	2	}
{	66	33	1	}
{	67	33	1	}
{	69	33	8	}
{	12	33	5	}
{	13	33	1	}
{	14	33	1	}
{	15	33	1	}
{	16	33	1	}
{	17	33	1	}
{	18	33	1	}
{	19	33	3	}
{	20	33	4	}
{	21	33	3	}
{	22	33	1	}
{	23	33	1	}
{	1	33	1	}
{	2	33	1	}
{	3	33	1	}
{	4	33	1	}
{	5	33	1	}
{	6	33	1	}
{	7	33	1	}
{	8	33	9	}
{	9	33	1	}
{	10	33	3	}
{	11	33	1	}
{	30	33	3	}
{	152	33	1	}
{	31	33	1	}
{	32	33	1	}
{	63	34	3	}
{	64	34	1	}
{	65	34	1	}
{	66	34	1	}
{	67	34	3	}
{	69	34	11	}
{	12	34	8	}
{	13	34	1	}
{	14	34	1	}
{	15	34	1	}
{	16	34	1	}
{	17	34	2	}
{	18	34	7	}
{	19	34	1	}
{	20	34	1	}
{	21	34	1	}
{	22	34	12	}
{	23	34	3	}
{	1	34	2	}
{	2	34	1	}
{	3	34	2	}
{	4	34	1	}
{	5	34	1	}
{	6	34	1	}
{	7	34	1	}
{	8	34	9	}
{	9	34	1	}
{	10	34	3	}
{	11	34	2	}
{	30	34	3	}
{	152	34	2	}
{	31	34	1	}
{	32	34	1	}
{	33	34	1	}
{	63	35	1	}
{	64	35	1	}
{	65	35	1	}
{	66	35	1	}
{	67	35	1	}
{	69	35	11	}
{	12	35	7	}
{	13	35	1	}
{	14	35	1	}
{	15	35	1	}
{	16	35	1	}
{	17	35	1	}
{	18	35	4	}
{	19	35	1	}
{	20	35	1	}
{	21	35	6	}
{	22	35	4	}
{	23	35	2	}
{	1	35	1	}
{	2	35	1	}
{	3	35	1	}
{	4	35	1	}
{	5	35	1	}
{	6	35	1	}
{	7	35	1	}
{	8	35	8	}
{	9	35	1	}
{	10	35	3	}
{	11	35	1	}
{	30	35	2	}
{	152	35	1	}
{	31	35	1	}
{	32	35	1	}
{	33	35	1	}
{	34	35	1	}
{	63	36	1	}
{	64	36	1	}
{	65	36	1	}
{	66	36	1	}
{	67	36	2	}
{	69	36	7	}
{	12	36	8	}
{	13	36	1	}
{	14	36	3	}
{	15	36	1	}
{	16	36	3	}
{	17	36	2	}
{	18	36	1	}
{	19	36	1	}
{	20	36	1	}
{	21	36	1	}
{	22	36	4	}
{	23	36	1	}
{	1	36	1	}
{	2	36	1	}
{	3	36	2	}
{	4	36	1	}
{	5	36	1	}
{	6	36	1	}
{	7	36	1	}
{	8	36	9	}
{	9	36	1	}
{	10	36	3	}
{	11	36	2	}
{	30	36	3	}
{	152	36	1	}
{	31	36	1	}
{	32	36	1	}
{	33	36	1	}
{	34	36	1	}
{	35	36	2	}
{	63	37	1	}
{	64	37	1	}
{	65	37	1	}
{	66	37	1	}
{	67	37	1	}
{	69	37	7	}
{	12	37	5	}
{	13	37	1	}
{	14	37	1	}
{	15	37	1	}
{	16	37	1	}
{	17	37	1	}
{	18	37	1	}
{	19	37	1	}
{	20	37	1	}
{	21	37	1	}
{	22	37	1	}
{	23	37	1	}
{	1	37	1	}
{	2	37	1	}
{	3	37	1	}
{	4	37	1	}
{	5	37	1	}
{	6	37	1	}
{	7	37	1	}
{	8	37	9	}
{	9	37	1	}
{	10	37	3	}
{	11	37	2	}
{	30	37	3	}
{	152	37	1	}
{	31	37	1	}
{	32	37	1	}
{	33	37	1	}
{	34	37	1	}
{	35	37	1	}
{	36	37	1	}
{	63	38	3	}
{	64	38	1	}
{	65	38	1	}
{	66	38	1	}
{	67	38	2	}
{	69	38	9	}
{	12	38	8	}
{	13	38	1	}
{	14	38	1	}
{	15	38	2	}
{	16	38	4	}
{	17	38	1	}
{	18	38	6	}
{	19	38	1	}
{	20	38	2	}
{	21	38	6	}
{	22	38	7	}
{	23	38	15	}
{	1	38	1	}
{	2	38	1	}
{	3	38	1	}
{	4	38	1	}
{	5	38	1	}
{	6	38	1	}
{	7	38	1	}
{	8	38	10	}
{	9	38	1	}
{	10	38	4	}
{	11	38	3	}
{	30	38	7	}
{	152	38	8	}
{	31	38	3	}
{	32	38	1	}
{	33	38	3	}
{	34	38	5	}
{	35	38	3	}
{	36	38	1	}
{	37	38	2	}
{	63	154	1	}
{	64	154	1	}
{	65	154	1	}
{	66	154	1	}
{	67	154	1	}
{	69	154	7	}
{	12	154	5	}
{	13	154	1	}
{	14	154	1	}
{	15	154	1	}
{	16	154	1	}
{	17	154	1	}
{	18	154	1	}
{	19	154	1	}
{	20	154	2	}
{	21	154	1	}
{	22	154	5	}
{	23	154	2	}
{	1	154	1	}
{	2	154	1	}
{	3	154	1	}
{	4	154	1	}
{	5	154	1	}
{	6	154	1	}
{	7	154	1	}
{	8	154	8	}
{	9	154	1	}
{	10	154	2	}
{	11	154	1	}
{	30	154	4	}
{	152	154	1	}
{	31	154	2	}
{	32	154	1	}
{	33	154	1	}
{	34	154	1	}
{	35	154	1	}
{	36	154	1	}
{	37	154	1	}
{	38	154	1	}
{	63	39	5	}
{	64	39	1	}
{	65	39	2	}
{	66	39	1	}
{	67	39	8	}
{	69	39	12	}
{	12	39	13	}
{	13	39	1	}
{	14	39	3	}
{	15	39	1	}
{	16	39	8	}
{	17	39	5	}
{	18	39	5	}
{	19	39	6	}
{	20	39	4	}
{	21	39	4	}
{	22	39	15	}
{	23	39	10	}
{	1	39	5	}
{	2	39	1	}
{	3	39	1	}
{	4	39	1	}
{	5	39	1	}
{	6	39	1	}
{	7	39	1	}
{	8	39	9	}
{	9	39	3	}
{	10	39	4	}
{	11	39	1	}
{	30	39	8	}
{	152	39	6	}
{	31	39	3	}
{	32	39	1	}
{	33	39	2	}
{	34	39	5	}
{	35	39	6	}
{	36	39	6	}
{	37	39	1	}
{	38	39	1	}
