stops:	1434													
{	301	Södersjukhuset	3000427	1	20	0	1	0	2	 0 }				
{	305	Södermannagatan	4293005	367	20	0	1	0	2	 0 }				
{	306	Gotlandsgatan	30053006	1	20	0	1	0	2	 0 }				
{	307	Åsögatan	30063007	1	20	0	1	0	2	 0 }				
{	308	Tjärhovsplan	30073008	1	20	0	1	0	2	 0 }				
{	7605	Glasbruksgatan	30073008	455	20	0	1	0	2	 0 }				
{	309	Slussen	30083009	1	20	0	1	0	2	 0 }				
{	310	Mälartorget	30093010	1	20	0	1	0	2	 0 }				
{	311	Riddarhustorget	30103011	1	20	0	1	0	2	 0 }				
{	312	Tegelbacken	30113012	1	20	0	1	0	2	 0 }				
{	313	Stadshuset	30123013	1	20	0	1	0	2	 0 }				
{	314	Kungsholms_kyrka	30133014	1	20	0	1	0	2	 0 }				
{	315	Kungsholmstorg	30143015	1	20	0	1	0	2	 0 }				
{	316	Polhemsgatan	30153016	1	20	0	1	0	2	 0 }				
{	317	Kronobergsgatan	3016416	1	20	0	1	0	2	 0 }				
{	321	Karlbergsvägen	4133021	1	20	0	1	0	2	 0 }				
{	322	Rödabergsgatan	30213022	1	20	0	1	0	2	 0 }				
{	323	Torsplan	30223023	1	20	0	1	0	2	 0 }				
{	324	Karolinska_inst	30233024	1	20	0	1	0	2	 0 }				
{	325	Thorax	30243025	1	20	0	1	0	2	 0 }				
{	326	Karolinska_sjh	30243025	733	20	0	1	0	2	 0 }				
{	2301	Södersjukhuset	4273000	1	20	0	1	0	2	 0 }				
{	2305	Södermannagatan	3005429	415	20	0	1	0	2	 0 }				
{	2306	Gotlandsgatan	30063005	1	20	0	0	0	2	 0 }				
{	2307	Åsögatan	30073006	1	20	0	1	0	2	 0 }				
{	2308	Tjärhovsplan	30083007	409	20	0	1	0	2	 0 }				
{	27605	Glasbruksgatan	30083007	1	20	0	1	0	2	 0 }				
{	2309	Slussen	30093008	1	20	0	1	0	2	 0 }				
{	2310	Mälartorget	30103009	1	20	0	1	0	2	 0 }				
{	2311	Riddarhustorget	30113010	1	20	0	1	0	2	 0 }				
{	2312	Tegelbacken	30123011	1	20	0	1	0	2	 0 }				
{	2313	Stadshuset	30133012	1	20	0	1	0	2	 0 }				
{	2314	Kungsholms_kyrka	30143013	1	20	0	1	0	2	 0 }				
{	2316	Landstingshuset	30153014	1	20	0	1	0	2	 0 }				
{	2317	Polhemsgatan	30163015	1	20	0	1	0	2	 0 }				
{	2318	Kronobergsgatan	4153016	1	20	0	1	0	2	 0 }				
{	2321	Karlbergsvägen	3022413	1	20	0	1	0	2	 0 }				
{	2323	Torsplan	30233022	1	20	0	1	0	2	 0 }				
{	2324	Karolinska_inst.	30243023	1	20	0	1	0	2	 0 }				
{	2325	Karolinska_vägen	30253024	681	20	0	1	0	2	 0 }				
{	2326	Karolinska_sjh	30253024	1	20	0	1	0	2	 0 }				
{	201	Sveaplan	20002001	1	20	0	1	0	2	 0 }				
{	202	Ynglingagatan	20012002	1	20	0	1	0	2	 0 }				
{	203	Norrtullsgatan	20022003	1	20	0	1	0	2	 0 }				
{	204	Vanadisvägen	20032004	1	20	0	1	0	2	 0 }				
{	205	Frejgatan	2004412	1	20	0	1	0	2	 0 }				
