turnings: 1130
{	359	416	241631	3016416	416415	20	}
{	360	413	32131	414413	4133021	20	}
{	361	3021	322	4133021	30213022	20	}
{	362	3022	323	30213022	30223023	20	}
{	363	3023	324	30223023	30233024	20	}
{	364	3024	325	30233024	30243025	20	}
{	365	3025	1	30243025	30253028	20	}
{	366	3025	2326	30273025	30253024	20	}
{	367	3024	2325	30253024	30243023	20	}
{	368	3023	2324	30243023	30233022	20	}
{	369	3022	2323	30233022	3022413	20	}
{	370	413	232132	3022413	413414	20	}
{	371	415	41532	414415	4153016	20	}
{	372	3016	2318	4153016	30163015	20	}
{	373	3015	2317	30163015	30153014	20	}
{	374	3014	2316	30153014	30143013	20	}
{	375	3013	2314	30143013	30133012	20	}
{	376	3012	2313	30133012	30123011	20	}
{	377	3011	2312	30123011	30113010	20	}
{	378	3010	2311	30113010	30103009	20	}
{	379	3009	2310	30103009	30093008	20	}
{	380	3008	2309	30093008	30083007	20	}
{	381	3007	2308	30083007	30073006	20	}
{	382	3006	2307	30073006	30063005	20	}
{	383	3005	2306	30063005	3005429	20	}
{	384	429	230532	3005429	429428	20	}
{	385	427	242832	428427	4273000	20	}
{	386	3000	1	4273000	30003030	20	}
{	387	2000	201	20252000	20002001	20	}
{	388	2001	202	20002001	20012002	20	}
{	389	2002	203	20012002	20022003	20	}
{	390	2003	204	20022003	20032004	20	}
{	391	2004	205	20032004	2004412	20	}
{	392	412	241221	2004412	412411	20	}
{	393	410	20821	411410	4102008	20	}
{	394	2008	209	4102008	20082009	20	}
{	395	2009	210	20082009	20092010	20	}
{	396	2010	211	20092010	20102011	20	}
{	397	2011	212	20102011	20112012	20	}
{	398	2012	213	20112012	20122013	20	}
{	399	2013	214	20122013	20132014	20	}
{	400	2014	215	20132014	20143009	20	}
{	401	3009	230921	20143009	30093008	20	}
{	402	3007	21821	30083007	30072018	20	}
{	403	2018	219	30072018	20182019	20	}
{	404	2019	220	20182019	20192020	20	}
{	405	2020	221	20192020	20202021	20	}
{	406	2021	1	20202021	20212024	20	}
{	407	2021	2222	20232021	20212020	20	}
{	408	2020	2221	20212020	20202019	20	}
{	409	2019	2220	20202019	20192018	20	}
{	410	2018	2219	20192018	20183007	20	}
{	411	3007	221822	20183007	30073008	20	}
{	412	3009	30922	30083009	30092014	20	}
{	413	2014	2215	30092014	20142013	20	}
{	414	2013	2214	20142013	20132012	20	}
{	415	2012	2213	20132012	20122011	20	}
{	416	2011	2212	20122011	20112010	20	}
{	417	2010	2211	20112010	20102009	20	}
{	418	2009	2210	20102009	20092008	20	}
{	419	2008	2209	20092008	2008409	20	}
{	420	409	220822	2008409	409410	20	}
{	421	412	41222	411412	4122004	20	}
{	422	2004	2205	4122004	20042003	20	}
{	423	2003	2204	20042003	20032002	20	}
{	424	2002	2203	20032002	20022001	20	}
{	425	2001	2202	20022001	20012000	20	}
{	426	2000	1	20012000	20002026	20	}
{	427	7600	7601	76287600	76003005	20	}
{	428	3005	306761	76003005	30053006	20	}
{	429	2011	2228761	20122011	20117610	20	}
{	430	7610	7611    20117610	76107611	20	}	
{	431	7611	7612	76107611	76117612	20	}
{	432	7612	7613	76117612	76127613	20	}
{	433	7613	7614	76127613	76137614	20	}
{	434	7614	7615	76137614	76147615	20	}
{	435	7615	7616	76147615	76157616	20	}
{	436	7616	7617	76157616	76161031	20	}
{	437	1031	132761	76161031	10311032	20	}
{	438	1032	7620761	10311032	10327620	20	}
{	439	7620	7621	10327620	76207621	20	}
{	440	7621	7622	76207621	76217622	20	}
{	441	7622	7623	76217622	76227623	20	}
{	442	7623	7624	76227623	76237624	20	}
{	443	7624	7625	76237624	76247625	20	}
{	444	7625	1	76247625	76257631	20	}
{	445	7625	27626	76307625	76257624	20	}
{	446	7624	27625	76257624	76247623	20	}
{	447	7623	27624	76247623	76237622	20	}
{	448	7622	27623	76237622	76227621	20	}
{	449	7621	27622	76227621	76217620	20	}
{	450	7620	27621	76217620	76201032	20	}
{	451	1032	2131762	76201032	10321031	20	}
{	452	1031	2130762	10321031	10317616	20	}
{	453	7616	27617	10317616	76167615	20	}
{	454	7615	27616	76167615	76157614	20	}
{	455	7614	27615	76157614	76147613	20	}
{	456	7613	27614	76147613	76137612	20	}
