108	1	4	1	109	1	4310	3983.11	180	0	300	326.892	0	0	
109	1	4	1	109	1	4310	4017.47	180	0	300	292.527	0	0	
114	1	4	1	109	1	4310	4137.07	180	0	180	172.931	0	0	
111	1	4	1	109	1	4310	4090.47	180	0	240	219.529	0	0	
113	1	4	1	109	1	4310	4132.06	180	0	180	177.943	0	0	
119	1	4	1	109	1	4310	4208.87	180	0	120	101.132	0	0	
116	1	4	1	109	1	4310	4163.46	180	0	120	146.537	0	0	
112	1	4	1	109	1	4310	4106.77	180	0	180	203.232	0	0	
102	1	4	1	109	1	4310	3952.56	180	0	360	357.435	0	0	
103	1	4	1	109	1	4310	3958.83	180	0	360	351.174	0	0	
105	1	4	1	109	1	4310	3968.64	180	0	360	341.362	0	0	
110	1	4	1	109	1	4310	4018.56	180	0	300	291.442	0	0	
123	1	4	1	109	1	4310	4280.44	180	0	0	29.5559	0	0	
134	1	4	1	110	1	4670	4575.18	180	0	120	94.8164	0	0	
136	1	4	1	110	1	4670	4589.07	180	0	60	80.93	0	0	
126	1	4	1	110	1	4670	4357.98	180	0	300	312.019	0	0	
124	1	4	1	109	1	4310	4299.48	180	0	0	10.5227	0	0	
125	1	4	1	110	1	4670	4325.61	180	0	360	344.391	0	0	
137	1	4	1	110	1	4670	4593.03	180	0	60	76.9701	0	0	
131	1	4	1	110	1	4670	4404.69	180	0	240	265.305	0	0	
135	1	4	1	110	1	4670	4576.8	180	0	120	93.1981	0	0	
132	1	4	1	110	1	4670	4406.35	180	0	240	263.646	0	0	
129	1	4	1	110	1	4670	4389.52	180	0	300	280.484	0	0	
138	1	4	1	110	1	4670	4601.04	180	0	60	68.9584	0	0	
139	1	4	1	110	1	4670	4628.03	180	0	60	41.9719	0	0	
130	1	4	1	110	1	4670	4396.77	180	0	300	273.235	0	0	
122	1	4	1	109	1	4310	4271.59	180	0	60	38.4062	0	0	
127	1	4	1	110	1	4670	4375.77	180	0	300	294.234	0	0	
128	1	4	1	110	1	4670	4381.35	180	0	300	288.651	0	0	
133	1	4	1	110	1	4670	4553.89	180	0	120	116.112	0	0	
121	1	4	1	109	1	4310	4218.13	180	0	120	91.8724	0	0	
149	1	4	1	111	1	5030	4819.58	180	0	240	210.423	0	0	
154	1	4	1	111	1	5030	4878.67	180	0	180	151.329	0	0	
155	1	4	1	111	1	5030	4888.27	180	0	120	141.726	0	0	
146	1	4	1	111	1	5030	4733.66	180	0	300	296.336	0	0	
141	1	4	1	110	1	4670	4659.71	180	0	0	10.2928	0	0	
157	1	4	1	111	1	5030	4916.12	180	0	120	113.884	0	0	
148	1	4	1	111	1	5030	4743.97	180	0	300	286.029	0	0	
152	1	4	1	111	1	5030	4864.56	180	0	180	165.44	0	0	
158	1	4	1	111	1	5030	4916.93	180	0	120	113.075	0	0	
153	1	4	1	111	1	5030	4867.95	180	0	180	162.051	0	0	
150	1	4	1	111	1	5030	4828.75	180	0	180	201.255	0	0	
156	1	4	1	111	1	5030	4907.37	180	0	120	122.628	0	0	
140	1	4	1	110	1	4670	4632.42	180	0	60	37.5815	0	0	
151	1	4	1	111	1	5030	4859.11	180	0	180	170.889	0	0	
143	1	4	1	111	1	5030	4700.41	180	0	300	329.587	0	0	
144	1	4	1	111	1	5030	4703.09	180	0	300	326.911	0	0	
145	1	4	1	111	1	5030	4709.33	180	0	300	320.671	0	0	
147	1	4	1	111	1	5030	4742.85	180	0	300	287.154	0	0	
