transit_paths:	905	
277017	277004	154	4	{	1	{	277017	}	1	{	277017	}	1	{	277004	}	1	{	277004	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277013	160	4	{	1	{	277016	}	1	{	277016	}	1	{	277013	}	1	{	277013	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277014	159	4	{	1	{	277016	}	1	{	277016	}	1	{	277014	}	1	{	277014	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277015	158	4	{	1	{	277016	}	1	{	277016	}	1	{	277015	}	1	{	277015	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277012	161	4	{	1	{	277016	}	1	{	277016	}	1	{	277012	}	1	{	277012	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277003	170	4	{	1	{	277016	}	1	{	277016	}	1	{	277003	}	1	{	277003	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277008	165	4	{	1	{	277016	}	1	{	277016	}	1	{	277008	}	1	{	277008	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277001	172	4	{	1	{	277016	}	1	{	277016	}	1	{	277001	}	1	{	277001	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277009	164	4	{	1	{	277016	}	1	{	277016	}	1	{	277009	}	1	{	277009	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277011	162	4	{	1	{	277016	}	1	{	277016	}	1	{	277011	}	1	{	277011	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277007	166	4	{	1	{	277016	}	1	{	277016	}	1	{	277007	}	1	{	277007	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277002	171	4	{	1	{	277016	}	1	{	277016	}	1	{	277002	}	1	{	277002	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277005	168	4	{	1	{	277016	}	1	{	277016	}	1	{	277005	}	1	{	277005	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277010	163	4	{	1	{	277016	}	1	{	277016	}	1	{	277010	}	1	{	277010	}	}	1	{1{	2176	}	}	2	{0	0	}
277016	277006	167	4	{	1	{	277016	}	1	{	277016	}	1	{	277006	}	1	{	277006	}	}	1	{1{	2176	}	}	2	{0	0	}
